,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.5318352059925089,0.022933984729826246,-0.2546057283275163,0.05303115856475654,-0.07540355189298331,-1.047493797375215,-0.9431062744896657,-0.7329907773386017,-1.2824359388023923,-1.124231070226488,-0.4732107546575909,-0.3841305692237377,-0.9203358339383175,-0.07927489177489222,-1.2935624210158347,0.1274579716349895,-1.6693148880105257,-1.7085055524185755,-0.3385765373342936,-0.3381065311500156,-1.4717474341515093,-0.6817805383022677,-1.7452663278750045,-0.7097007340485606,-2.1542468820271754,-2.132039023778146,-0.39541596085074127,0.12341063087109252,-1.461867387271101,-0.7218648328896848,-2.4241207998350625,-0.8010052163157756,1.5791347980083,-2.1432991852867356,-0.16112930547714277,-0.45041443718463436,0.45394161832895946,-1.100590449618569,-0.4875704695580362,1.3741093275254381,-0.7199058912102554,-2.4584152079803885,-1.0474290374911468,-1.4483431899907795,-1.3515906901747379,-0.2540247192421108,-0.5102093777983163,-1.7840633486596134,-1.9022247317899301,-0.07126347772310831,-1.193439710121883,-1.3577137838007294,-1.435956548627353,-0.11430613079360269,-0.3366990058689647,-1.2287467398026342,-0.849237940235388,-1.17028582183861,-0.10907811029551308,0.3626237530585199,-0.9836664784490876,-0.9943534726143317,-0.6346831222607638,-1.740230700976049,-0.49830039525690384,0.5865589793229369,-0.02904664693484707,0.3253769281098362,-0.36286090720874414,-0.8717399370815424,-1.3998354391254058,0.9558318987480987,0.4834138564932793,-2.004237690285092,-0.10551738116955883,1.0234304139796002,1.5206846691245413,-1.88565148619494,-1.326444569922809,-0.6838471673254308,-0.23740927057133793,0.2073291925465719,-1.3153679653679622,-0.5188631658196972,-1.5367391304347704,1.7293920572181207,0.18985101854668085,0.9182939420827461,-0.10383963862227041,-1.7213250517598164,5.263606248823624,-1.6245059288537527,-0.7503180877093855,13.798426501035127,0.010178806700545329,2.042725390551478,6.297029926595119,0.569734613212858,0.569922830792386
1,-0.531835205992509,0.14850753688655435,-0.004732729439304584,0.3308719156857299,0.369421134794672,-0.2025551241860768,-0.08865078614610034,-0.24305447412998793,-0.3931221687759736,-0.05236357845053252,0.30974618930160136,-0.01976610074027574,-0.3668927612651047,0.003987240829344957,-0.6703789683129326,0.5405629349401833,-0.2216705796110734,-0.27430245574409096,-0.016090480294463805,-0.16657741190922376,-0.20037726067473383,0.21112118240265332,-0.6064583395246883,-0.12721487513249752,-0.36984467096593576,-0.7925154784193662,0.34505750542363933,0.19045790905578167,-0.13331372996622415,-0.39130010231677936,-1.300093740845607,-0.30546961701260433,0.4903725357230573,-0.31918042329613083,-0.5923367707807125,-0.22200016321625327,0.5739800513380642,0.27881601236293374,0.1729406803287219,0.3141458338254437,-0.5492137115363759,-0.446684299681988,-0.38647617773966014,-0.47919527078565594,-0.44920637922510087,0.016178786888166707,-0.2881534594661316,-0.8492485448516789,-0.548656275075027,0.2385201215913852,-0.18043081531258842,-0.08486136289339408,-0.8597803656515641,0.2899651931675005,0.06674920322725719,-0.13193256999075587,-0.42483322931835876,0.021405291885844058,-0.12481255510318175,-0.01787240981749716,-0.3460012451316805,-0.014265217910193861,0.0765557315083305,-1.1875232335497174,0.3480988290885396,0.4191500207322253,0.11581809930289697,0.3539470358561506,-0.13603693027034677,-0.24279674341131718,-0.03973276739005405,0.26867977811102617,0.1608986022666039,-0.55518574253334,0.3830774336266314,0.8507987185910776,0.6444056782271703,-0.5191440265810829,-0.20653015939055885,-0.3284121370620242,-0.10287126968217988,-0.2511935966398282,-0.19933925723399382,-0.17618105769136072,-0.39816864295124343,0.7297486800003825,1.1211181495849776,0.35800537481478045,-0.7310227148900058,-0.26661713572467294,3.2779246535310502,-0.9853621914752986,0.005553805462275685,9.876102905485006,-0.017594183086175247,1.9136675681298096,5.310452811871561,-0.09609002744015016,0.059367787056568755
2,-0.5318352059925091,0.2480877298504904,0.1951306639322118,0.5482262069114585,0.7181111579227079,0.5095900128810467,0.6310019208999895,0.23921047678484797,0.38899352890036276,0.8569413614608128,0.978167076830039,0.35602692502005984,0.18275043905642163,0.15273031062504583,-0.039936072064218564,0.8616796882243125,0.926249616135205,0.8372153044006647,0.24344292879762242,0.10232953926317534,0.7458461701024675,0.9187936904184082,0.34071030672862124,0.5309367621953403,1.0038887402960714,0.36471191153113214,1.0125503482025229,0.3599206724440758,0.8966106172350061,0.03878367101642366,-0.41592824051470023,0.14935512128712647,-0.3182856080193326,1.0456489048708804,-0.6895052519308827,0.1442317632968143,0.8370722725486575,1.392546980098476,0.6269410783059062,-0.23049140572842353,-0.23730382508415043,1.1012477834903596,0.17714268103284336,0.35155708771269545,0.3523377253770428,0.3727398205659039,-0.007678676869441459,-0.032594992091558694,0.5471777599466461,0.5340041143702468,0.656232598100094,0.9936375853996005,-0.2762190248819867,0.7135390001187918,0.4162426442798822,0.7206374962439042,0.136964545751729,1.0220096873088047,0.029450688645190057,-0.06945952090116925,0.2676825348564471,0.8304547207783584,0.711081416132088,-0.5510216535126669,1.0147874957485983,0.45536412082341393,0.3107772827223616,0.537131619122464,0.27595005299810416,0.3027829030509681,1.0204511946686496,-0.06912041664624313,0.14898372065661047,0.560474670526693,0.8854377989160603,0.8666338476383046,0.10885500972456263,0.5396564618532649,0.703307015892833,0.08269715791454846,0.24694031761640758,-0.4575381801011129,0.8698298777246132,0.25790402833880854,0.5689444213300101,0.09111355463757587,1.8280886771504699,0.05408025993837984,-1.0279953837162146,0.9462770892976962,1.866886518007794,-0.3906776634792315,0.6629040321488844,6.862373918987156,0.05155794624901991,1.8649010536882367,4.606866441465976,-0.4449983654789169,-0.2637283260853074
3,-0.5318352059925091,0.32423728917585326,0.34981082811464737,0.7112254000073854,0.9803535151869577,1.0996076545488536,1.2267508982273005,0.7096659108827639,1.070344718568379,1.6159323760548676,1.5414140037819435,0.7387204816050266,0.7251139609855453,0.3592945152542656,0.5919271912356918,1.103766595157479,1.806947116687327,1.6627039659910863,0.45315769328326383,0.45356668622653157,1.4073272385023623,1.4586560954039776,1.1118228221876136,1.2384156819235526,2.0122209421872936,1.347208570134935,1.6053751794039854,0.6124708383268241,1.6602843247042607,0.5444405346910955,0.2620204190129014,0.5628476232043349,-0.8715610362381607,2.006957706874444,-0.5048230745040531,0.619309532194173,1.214926482926824,2.2633201406212646,0.9041537165914604,-0.3300557651383609,0.18740791940145662,2.23833496494084,0.6509633155437267,1.0498607209335429,1.0525279453839507,0.7970687297178032,0.3203513069908892,0.671228538568883,1.411268166929767,0.815241590984914,1.3317291112325824,1.8898258880557957,0.30719057361520186,1.1469791479595015,0.7172634103347894,1.3537124778487764,0.8022759390143954,1.8497399403558648,0.32553523466108797,0.1586617296793673,0.8487415384454009,1.553817290501713,1.2749284999347519,0.14992456784391672,1.5252071646216225,0.6634974705505207,0.5486217942501224,0.8495239560355046,0.8405492690107021,0.7818575285325298,1.8186208566558397,-0.10497465842091813,0.40073715156448775,1.3816126154008508,1.3950962997308416,1.0414401481745015,-0.1279175968286297,1.3267313979051778,1.4267476992877448,0.5394606760254895,0.772584192050651,-0.44467540237092096,1.879724266101972,0.769012808582064,1.3803304413090411,-0.2283547374986341,2.338130777554664,-0.028144758215331134,-1.0368694346887928,1.9423042221534712,0.9623488427338174,0.15918117472354787,1.229907081895236,4.657014243739216,0.20606560188737924,1.8867184624352449,4.149951504351824,-0.521006072493484,-0.4221063780896863
4,-0.5318352059925092,0.37951894041686185,0.46413413943561654,0.8260008627389535,1.165835204283257,1.578163841540042,1.709495197414531,1.1641736636406175,1.6573649645698372,2.2368580918789536,2.0088490660115363,1.1237865425623825,1.25671799848155,0.6160200523590595,1.2193717450921828,1.279782019409784,2.452923339504308,2.2388197670025636,0.6261878165037592,0.872086392840195,1.8244703248472227,1.848127507018341,1.722462418154977,1.96888338804074,2.7004195251361747,2.1625399214536323,2.121844610946105,0.9287803239948766,2.1900860628132097,1.101724536288407,0.7673969555924431,0.9343865133599398,-1.1941751519527162,2.6205148903747038,-0.09047856407662225,1.1742613333154277,1.6792508834386486,2.9138531809645065,1.0343015874033297,-0.05480061840656392,0.6965056731754813,3.0175311680736385,1.0425215025103514,1.621662464306156,1.650850602547881,1.2705758622705678,0.6850728291139955,1.2675532760777815,2.0696057395290137,1.0822856418068243,1.8612373052012954,2.6157463720527354,0.8829115297738248,1.58084949458886,0.975293594437857,1.7920413937712913,1.5372215045091613,2.5228086269526155,0.7352646966559973,0.6172906517959766,1.3885324425652856,2.1698334383102553,1.7741315512405667,0.8959659592288465,1.902799395605964,1.0118462608675647,0.8221425248127545,1.2657173247220006,1.5252099441815417,1.211285659260585,2.392680628176648,0.1137110798897929,0.8692268348914259,1.9470971585949801,1.9055855211030899,1.3457219672528888,-0.10786240187775364,1.878062200371728,1.9874726341545523,1.0318583756920012,1.4346190543467756,-0.2455761079828911,2.817928734492198,1.3427659993496592,2.051719795885903,-0.2704976150365819,2.6786126271090662,0.07666696468477374,-0.7997566573956382,2.7464108616888354,0.49616862818908825,0.6638478427221388,1.7147374442461254,3.1597985819388263,0.4343591910101511,1.9694124095793195,3.903388689502567,-0.3681288200738937,-0.4385072384130111
5,-0.5318352059925092,0.4164954091277351,0.5429269742227337,0.8986839628716063,1.2842432229074388,1.9559246145773113,2.0901338700403778,1.5985955705352657,2.156487831246498,2.731967135480392,2.3898343593730385,1.506697081439885,1.7740827455037205,0.9152471195814826,1.8365585130106394,1.4026843246513292,2.8966797020451627,2.6022189454104896,0.7756673018004084,1.342841022963516,2.037679809459317,2.1046270349204796,2.188212305933401,2.6960013845355033,3.1137520795711637,2.8182713895488094,2.560271254746958,1.2895210467390819,2.518394501933523,1.686689723389529,1.1338460870791662,1.263350416374859,-1.310849358182287,2.9420893630318057,0.50133995377501,1.7801153565001822,2.2017536750502162,3.3668637881614107,1.0471076829594574,0.5250206604647709,1.2615735874929592,3.4917903162929402,1.3593530186500806,2.072909153259803,2.146792018621089,1.7746715661509003,1.075622226499013,1.7617104493832727,2.548181271399067,1.3351893572074152,2.2599357611226516,3.18344186436796,1.4434069435277035,2.0057138979060984,1.195815289634964,2.06037326295888,2.3079217962755463,3.059428323024651,1.230462688341404,1.257226555320521,1.8784119241462076,2.692514111254373,2.214725138373777,1.667753049350937,2.171005748599972,1.4687066827285644,1.1241303653368335,1.760305003308681,2.2973813049247163,1.6079258214623477,2.7805349188362083,0.5395308253886819,1.5075207105386135,2.295797366614929,2.4104380480649183,1.7499836519266865,0.12707033413184465,2.2296302880499903,2.4091625638536325,1.5498702153352855,2.193603605231009,0.10678885852933573,3.672028109489406,1.9647843169528476,2.598842863960647,-0.07715649660460189,2.8769024021251832,0.33385207296982045,-0.3587688414246454,3.3835436067499685,0.4002028748535693,1.1229558601056397,2.125569608746347,2.2705016357836243,0.724869120798584,2.103275510328946,3.8308586858916653,-0.030382279810188928,-0.335671776511725
6,-0.5318352059925092,0.43772942086269206,0.5910157088036138,0.9354060681707868,1.3452645687553382,2.243556014383358,2.3795659676835403,2.008793467043567,2.574146882940125,3.113508133406502,2.6937319797206714,1.8829240717852915,2.2737283960113404,1.2493159145635901,2.437648418496445,1.4854318745522166,3.170717621768907,2.789557739190259,0.9147301525145096,1.850782940455844,2.087360072660915,2.2455737887693745,2.524655696825574,3.3934311753964432,3.2974861959207065,3.3219683984820545,2.918967722724622,1.6753649238502903,2.677588312436874,2.2753901435756325,1.3950125313283177,1.5491179568700115,-1.2463050579461643,3.0274500325058913,1.218444153474445,2.407899791588042,2.7541430587276112,3.645069649245182,0.9722949954777889,1.3391546974734505,1.8541958136089256,3.714066333002931,1.6089936406802763,2.4095476232237543,2.539838515355835,2.2907661892855025,1.481135836145076,2.159031287433492,2.872985556194602,1.5740058275581235,2.5430030601130706,3.604955191979013,1.9811399148106625,2.4121362158104462,1.3843105889719896,2.1834571043589737,3.08049736835307,3.4778116044975613,1.782952823428793,2.0292687501248645,2.309736660118271,3.135870256384453,2.6027438296586256,2.445936366919002,2.3532677835019995,2.002374927087538,1.4473762067489344,2.307880269922272,3.1245125776543192,1.9886365413650369,3.0200881382396565,1.125078605178539,2.268686718407241,2.4665823059665417,2.9031864656484414,2.2247295492491155,0.5349303507548164,2.417417079737037,2.7154982317453635,2.0834761533765445,3.0100965454295747,0.5794486526321243,4.4296072176877095,2.620688477702882,3.037430024433323,0.30982719916897095,2.9603682789145216,0.708747210970933,0.2439822236362864,3.878649056183052,0.6063085832072268,1.536138746463151,2.470578064940697,1.8888981074712525,1.0660257984339263,2.2786003798926098,3.8960421824925797,0.44821787670758706,-0.13634086184227212
7,-0.5318352059925092,0.4457837011759517,0.6132267195058702,0.9422985464019378,1.3585862395227895,2.4517240816808816,2.588690541922715,2.3906291886423796,2.9167756839924786,3.3937297122046055,2.929904022908656,2.2479394871463603,2.7521751439636932,1.6105666349474375,3.0168023850549845,1.5409830327825467,3.3075385161345605,2.8374923863172614,1.056510371987362,2.3808645091765297,2.0139154947742854,2.2883868782240038,2.7473758021341843,4.03483426461216,3.2968894646132476,3.6811963723149557,3.1962466267971728,2.06698387261935,2.700046164694932,2.8438798444278897,1.584541006195141,1.7910677594663151,-1.0252636542636382,2.932365806457108,2.0086457094452816,3.028642828418612,3.3081272354369187,3.77118845124903,0.8395865171762686,2.3173481186172764,2.445956502778417,3.7373131416077996,1.798979145318301,2.637524709627278,2.8294764145043745,2.8002700796010775,1.890749995051321,2.4648470191765757,3.0700093875702987,1.7987881432303878,2.7256177832889694,3.892329181863435,2.488573543556524,2.7906803062011347,1.5462615854948116,2.1860419369190005,3.8210687747812546,3.7961710472969408,2.3645587156296513,2.8842165460808706,2.673863327411583,3.5139128207508836,2.9442221934193578,3.2111664406418554,2.4730270602103945,2.5811471848985037,1.7846709399756333,2.8830364026895046,3.974052988784446,2.370276345195869,3.149244695992121,1.822948446362159,3.1057927983984994,2.4983210431556646,3.377363358885773,2.740464006273397,1.073767387545817,2.4774039942299417,2.930160381190123,2.622656148236981,3.8446565756687003,1.1394324297918323,5.078250885681224,3.296099197911018,3.383211656203985,0.8486120536558031,2.9563784337885872,1.166689023019238,0.9663847481992626,4.25667380883427,1.0463427537300234,1.9030300213837705,2.7579373023739695,1.914762699199347,1.4462596310974267,2.4856796334787963,4.0626198682787695,1.0236559778893959,0.13674463613890486
8,-0.5318352059925092,0.4432209756217328,0.6143863826571184,0.9254927653305023,1.3338952329056268,2.5910948571925796,2.7284066443366,2.73996457080856,3.1908077987453214,3.5848804984220233,3.107712584791214,2.597215301070848,3.205943183320064,1.99133947837508,3.5681813361916426,1.5822961630124215,3.339643802601135,2.7826791247668905,1.214141963560265,2.9180380929849226,1.8577504561216998,2.25048541294335,2.871955833161922,4.593872156171251,3.1572294760772355,3.9035207351091,3.390420578882688,2.445049810337111,2.618146729079366,3.3682128735274706,1.736076229534878,1.9885784487846876,-0.6724465501539956,2.712605592545599,2.8197562961111267,3.6133726568314963,3.8354144061442232,3.767937881206159,0.6787052402728402,3.3893475498940524,3.0084398062564697,3.6144846655117284,1.9368453092815172,2.7627872478996425,3.0151920378189656,3.2845935850243277,2.2936010402168825,2.6844888735606567,3.1652435591808348,2.0095893945956442,2.8229585117667666,4.05760666099877,2.9581709296991097,3.1319100269773936,1.6871503722493086,2.092876779586393,4.495756569599619,4.032719227348382,2.9471039786554636,3.7728692530604047,2.9621486029562476,3.8406527514040505,3.2451947979802167,3.9440937992283103,2.5537251386235105,3.17331964711548,2.1288054559435046,3.460366679737104,4.813451764729188,2.7697037591820592,3.205909001698739,2.5857343760423284,3.9719068904135746,2.429882644688144,3.8265013128090275,3.2676913700527486,1.7016311840594944,2.4455724503257805,3.0768297555482853,3.157390158337796,4.657842396674612,1.7537693454748222,5.605543940064062,3.9766371938885063,3.6519181381726837,1.4973566482275613,2.892301043058888,1.6730141534458611,1.7663269426763857,4.5425644635498,1.652162386901919,2.2232632044565976,2.99582181059096,2.247870113165554,1.8540010259703328,2.714805886295991,4.294272432223698,1.6519163521451934,0.4608438479753607
